time_stamp,name,ballots_cast,total_voters,voter_turnout,ballots_completed_percentage,precincts_reported,precincts_participating,precincts_reported_percent,ballots_ready,ballots_remaining,earlies_remaining,prov_remaining
2022-11-10T18:33:20.85,Coconino,43752,90829,48.17,78.15,76,76,100,920,0,10311,1000
2022-11-10T18:33:20.85,Gila,22583,33949,66.52,0,39,39,100,0,0,50,219
2022-11-10T18:33:20.85,Graham,10901,19487,55.94,0,22,22,100,0,0,16,102
2022-11-10T18:33:20.85,Greenlee,2487,4669,53.27,100,8,8,100,0,0,0,0
2022-11-10T18:33:20.85,La Paz,4739,11311,41.9,70.62,11,11,100,992,0,892,88
2022-11-10T18:33:20.85,Maricopa,1136849,2435397,46.68,73.61,935,935,100,256000,0,143779,7885
2022-11-10T18:33:20.85,Mohave,71954,146919,48.98,0,24,24,100,0,0,10600,800
2022-11-10T18:33:20.85,Navajo,34486,69040,49.95,86.37,14,14,100,1000,0,4000,443
2022-11-10T18:33:20.85,Pima,308593,639885,48.23,72.99,278,278,100,60000,0,51683,2520
2022-11-10T18:33:20.85,Pinal,116398,262694,44.31,0,109,109,100,0,0,24863,1713
2022-11-10T18:33:20.85,Santa Cruz,12362,29189,42.35,0,24,24,100,0,0,1050,132
2022-11-10T18:33:20.85,Yavapai,113220,166052,68.18,90.09,49,49,100,1050,0,10800,608
2022-11-10T18:33:20.85,Yuma,37862,105133,36.01,80.49,46,46,100,200,0,8200,780
2022-11-10T18:34:27.603,State,1971337,4143929,48.92,0,1734,1734,100,321961,0,283099,17298
2022-11-10T18:34:27.603,Apache,19180,51981,36.9,0,44,44,100,0,0,8500,780
2022-11-10T18:34:27.603,Cochise,35971,77394,46.48,77.6,55,55,100,1799,0,8355,228
2022-11-10T18:34:27.603,Coconino,43752,90829,48.17,78.15,76,76,100,920,0,10311,1000
2022-11-10T18:34:27.603,Gila,22583,33949,66.52,0,39,39,100,0,0,50,219
2022-11-10T18:34:27.603,Graham,10901,19487,55.94,0,22,22,100,0,0,16,102
2022-11-10T18:34:27.603,Greenlee,2487,4669,53.27,100,8,8,100,0,0,0,0
2022-11-10T18:34:27.603,La Paz,4739,11311,41.9,70.62,11,11,100,992,0,892,88
2022-11-10T18:34:27.603,Maricopa,1136849,2435397,46.68,73.61,935,935,100,256000,0,143779,7885
2022-11-10T18:34:27.603,Mohave,71954,146919,48.98,0,24,24,100,0,0,10600,800
2022-11-10T18:34:27.603,Navajo,34486,69040,49.95,86.37,14,14,100,1000,0,4000,443
2022-11-10T18:34:27.603,Pima,308593,639885,48.23,72.99,278,278,100,60000,0,51683,2520
2022-11-10T18:34:27.603,Pinal,116398,262694,44.31,0,109,109,100,0,0,24863,1713
2022-11-10T18:34:27.603,Santa Cruz,12362,29189,42.35,0,24,24,100,0,0,1050,132
2022-11-10T18:34:27.603,Yavapai,113220,166052,68.18,90.09,49,49,100,1050,0,10800,608
2022-11-10T18:34:27.603,Yuma,37862,105133,36.01,80.49,46,46,100,200,0,8200,780
2022-11-10T18:39:08.247,State,1971337,4143929,48.92,0,1734,1734,100,321961,0,283099,17298
2022-11-10T18:39:08.247,Apache,19180,51981,36.9,0,44,44,100,0,0,8500,780
2022-11-10T18:39:08.247,Cochise,35971,77394,46.48,77.6,55,55,100,1799,0,8355,228
2022-11-10T18:39:08.247,Coconino,43752,90829,48.17,78.15,76,76,100,920,0,10311,1000
2022-11-10T18:39:08.247,Gila,22583,33949,66.52,0,39,39,100,0,0,50,219
2022-11-10T18:39:08.247,Graham,10901,19487,55.94,0,22,22,100,0,0,16,102
2022-11-10T18:39:08.247,Greenlee,2487,4669,53.27,100,8,8,100,0,0,0,0
2022-11-10T18:39:08.247,La Paz,4739,11311,41.9,70.62,11,11,100,992,0,892,88
2022-11-10T18:39:08.247,Maricopa,1136849,2435397,46.68,73.61,935,935,100,256000,0,143779,7885
2022-11-10T18:39:08.247,Mohave,71954,146919,48.98,0,24,24,100,0,0,10600,800
2022-11-10T18:39:08.247,Navajo,34486,69040,49.95,86.37,14,14,100,1000,0,4000,443
2022-11-10T18:39:08.247,Pima,308593,639885,48.23,72.99,278,278,100,60000,0,51683,2520
2022-11-10T18:39:08.247,Pinal,116398,262694,44.31,0,109,109,100,0,0,24863,1713
2022-11-10T18:39:08.247,Santa Cruz,12362,29189,42.35,0,24,24,100,0,0,1050,132
2022-11-10T18:39:08.247,Yavapai,113220,166052,68.18,90.09,49,49,100,1050,0,10800,608
2022-11-10T18:39:08.247,Yuma,37862,105133,36.01,80.49,46,46,100,200,0,8200,780
2022-11-10T18:56:56.337,State,1974334,4143929,49.18,0,1734,1734,100,320562,0,282778,17298
2022-11-10T18:56:56.337,Apache,19180,51981,36.9,0,44,44,100,0,0,8500,780
2022-11-10T18:56:56.337,Cochise,38968,77394,50.35,81.81,55,55,100,400,0,8034,228
2022-11-10T18:56:56.337,Coconino,43752,90829,48.17,78.15,76,76,100,920,0,10311,1000
2022-11-10T18:56:56.337,Gila,22583,33949,66.52,0,39,39,100,0,0,50,219
2022-11-10T18:56:56.337,Graham,10901,19487,55.94,0,22,22,100,0,0,16,102
2022-11-10T18:56:56.337,Greenlee,2487,4669,53.27,100,8,8,100,0,0,0,0
2022-11-10T18:56:56.337,La Paz,4739,11311,41.9,70.62,11,11,100,992,0,892,88
2022-11-10T18:56:56.337,Maricopa,1136849,2435397,46.68,73.61,935,935,100,256000,0,143779,7885
2022-11-10T18:56:56.337,Mohave,71954,146919,48.98,0,24,24,100,0,0,10600,800
2022-11-10T18:56:56.337,Navajo,34486,69040,49.95,86.37,14,14,100,1000,0,4000,443
2022-11-10T18:56:56.337,Pima,308593,639885,48.23,72.99,278,278,100,60000,0,51683,2520
2022-11-10T18:56:56.337,Pinal,116398,262694,44.31,0,109,109,100,0,0,24863,1713
2022-11-10T18:56:56.337,Santa Cruz,12362,29189,42.35,0,24,24,100,0,0,1050,132
2022-11-10T18:56:56.337,Yavapai,113220,166052,68.18,90.09,49,49,100,1050,0,10800,608
2022-11-10T18:56:56.337,Yuma,37862,105133,36.01,80.49,46,46,100,200,0,8200,780
2022-11-10T19:03:13.327,State,1982916,4143929,49.4,0,1734,1734,100,320562,0,274196,17273
2022-11-10T19:03:13.327,Apache,19180,51981,36.9,0,44,44,100,0,0,8500,780
2022-11-10T19:03:13.327,Cochise,38968,77394,50.35,81.81,55,55,100,400,0,8034,228
2022-11-10T19:03:13.327,Coconino,43752,90829,48.17,78.15,76,76,100,920,0,10311,1000
2022-11-10T19:03:13.327,Gila,22583,33949,66.52,0,39,39,100,0,0,50,219
2022-11-10T19:03:13.327,Graham,10901,19487,55.94,0,22,22,100,0,0,16,102
2022-11-10T19:03:13.327,Greenlee,2487,4669,53.27,100,8,8,100,0,0,0,0
2022-11-10T19:03:13.327,La Paz,4739,11311,41.9,70.62,11,11,100,992,0,892,88
2022-11-10T19:03:13.327,Maricopa,1136849,2435397,46.68,73.61,935,935,100,256000,0,143779,7885
2022-11-10T19:03:13.327,Mohave,71954,146919,48.98,0,24,24,100,0,0,10600,800
2022-11-10T19:03:13.327,Navajo,34486,69040,49.95,86.37,14,14,100,1000,0,4000,443
2022-11-10T19:03:13.327,Pima,308593,639885,48.23,72.99,278,278,100,60000,0,51683,2520
2022-11-10T19:03:13.327,Pinal,124980,262694,47.58,0,109,109,100,0,0,16281,1688
2022-11-10T19:03:13.327,Santa Cruz,12362,29189,42.35,0,24,24,100,0,0,1050,132
2022-11-10T19:03:13.327,Yavapai,113220,166052,68.18,90.09,49,49,100,1050,0,10800,608
2022-11-10T19:03:13.327,Yuma,37862,105133,36.01,80.49,46,46,100,200,0,8200,780
2022-11-10T20:43:58.453,State,2061785,4143929,49.62,0,1734,1734,100,64562,0,130417,9388
2022-11-10T20:43:58.453,Apache,19180,51981,36.9,0,44,44,100,0,0,8500,780
2022-11-10T20:43:58.453,Cochise,38968,77394,50.35,81.81,55,55,100,400,0,8034,228
2022-11-10T20:43:58.453,Coconino,43752,90829,48.17,78.15,76,76,100,920,0,10311,1000
2022-11-10T20:43:58.453,Gila,22583,33949,66.52,0,39,39,100,0,0,50,219
2022-11-10T20:43:58.453,Graham,10901,19487,55.94,0,22,22,100,0,0,16,102
2022-11-10T20:43:58.453,Greenlee,2487,4669,53.27,100,8,8,100,0,0,0,0
2022-11-10T20:43:58.453,La Paz,4739,11311,41.9,70.62,11,11,100,992,0,892,88
2022-11-10T20:43:58.453,Maricopa,1215718,2435397,49.92,100,935,935,100,0,0,0,0
2022-11-10T20:43:58.453,Mohave,71954,146919,48.98,0,24,24,100,0,0,10600,800
2022-11-10T20:43:58.453,Navajo,34486,69040,49.95,86.37,14,14,100,1000,0,4000,443
2022-11-10T20:43:58.453,Pima,308593,639885,48.23,72.99,278,278,100,60000,0,51683,2520
2022-11-10T20:43:58.453,Pinal,124980,262694,47.58,0,109,109,100,0,0,16281,1688
2022-11-10T20:43:58.453,Santa Cruz,12362,29189,42.35,0,24,24,100,0,0,1050,132
2022-11-10T20:43:58.453,Yavapai,113220,166052,68.18,90.09,49,49,100,1050,0,10800,608
2022-11-10T20:43:58.453,Yuma,37862,105133,36.01,80.49,46,46,100,200,0,8200,780
2022-11-10T20:52:17.29,State,2061785,4143929,49.62,0,1734,1734,100,320562,0,274196,17273
2022-11-10T20:52:17.29,Apache,19180,51981,36.9,0,44,44,100,0,0,8500,780
2022-11-10T20:52:17.29,Cochise,38968,77394,50.35,81.81,55,55,100,400,0,8034,228
2022-11-10T20:52:17.29,Coconino,43752,90829,48.17,78.15,76,76,100,920,0,10311,1000
2022-11-10T20:52:17.29,Gila,22583,33949,66.52,0,39,39,100,0,0,50,219
2022-11-10T20:52:17.29,Graham,10901,19487,55.94,0,22,22,100,0,0,16,102
2022-11-10T20:52:17.29,Greenlee,2487,4669,53.27,100,8,8,100,0,0,0,0
2022-11-10T20:52:17.29,La Paz,4739,11311,41.9,70.62,11,11,100,992,0,892,88
2022-11-10T20:52:17.29,Maricopa,1215718,2435397,49.92,74.89,935,935,100,256000,0,143779,7885
2022-11-10T20:52:17.29,Mohave,71954,146919,48.98,0,24,24,100,0,0,10600,800
2022-11-10T20:52:17.29,Navajo,34486,69040,49.95,86.37,14,14,100,1000,0,4000,443
2022-11-10T20:52:17.29,Pima,308593,639885,48.23,72.99,278,278,100,60000,0,51683,2520
2022-11-10T20:52:17.29,Pinal,124980,262694,47.58,0,109,109,100,0,0,16281,1688
2022-11-10T20:52:17.29,Santa Cruz,12362,29189,42.35,0,24,24,100,0,0,1050,132
2022-11-10T20:52:17.29,Yavapai,113220,166052,68.18,90.09,49,49,100,1050,0,10800,608
2022-11-10T20:52:17.29,Yuma,37862,105133,36.01,80.49,46,46,100,200,0,8200,780
2022-11-10T21:18:41.547,State,2062578,4143929,49.8,0,1734,1734,100,320562,0,273346,17273
2022-11-10T21:18:41.547,Apache,19180,51981,36.9,0,44,44,100,0,0,8500,780
2022-11-10T21:18:41.547,Cochise,38968,77394,50.35,81.81,55,55,100,400,0,8034,228
2022-11-10T21:18:41.547,Coconino,43752,90829,48.17,78.15,76,76,100,920,0,10311,1000
2022-11-10T21:18:41.547,Gila,22583,33949,66.52,0,39,39,100,0,0,50,219
2022-11-10T21:18:41.547,Graham,10901,19487,55.94,0,22,22,100,0,0,16,102
2022-11-10T21:18:41.547,Greenlee,2487,4669,53.27,100,8,8,100,0,0,0,0
2022-11-10T21:18:41.547,La Paz,4739,11311,41.9,70.62,11,11,100,992,0,892,88
2022-11-10T21:18:41.547,Maricopa,1215718,2435397,49.92,74.89,935,935,100,256000,0,143779,7885
2022-11-10T21:18:41.547,Mohave,71954,146919,48.98,0,24,24,100,0,0,10600,800
2022-11-10T21:18:41.547,Navajo,34486,69040,49.95,86.37,14,14,100,1000,0,4000,443
2022-11-10T21:18:41.547,Pima,308593,639885,48.23,72.99,278,278,100,60000,0,51683,2520
2022-11-10T21:18:41.547,Pinal,124980,262694,47.58,0,109,109,100,0,0,16281,1688
2022-11-10T21:18:41.547,Santa Cruz,13155,29189,45.07,0,24,24,100,0,0,200,132
2022-11-10T21:18:41.547,Yavapai,113220,166052,68.18,90.09,49,49,100,1050,0,10800,608
2022-11-10T21:18:41.547,Yuma,37862,105133,36.01,80.49,46,46,100,200,0,8200,780
2022-11-10T23:03:02.93,State,2062578,4143929,49.8,0,1734,1734,100,381562,0,158567,17273
2022-11-10T23:03:02.93,Apache,19180,51981,36.9,0,44,44,100,0,0,8500,780
2022-11-10T23:03:02.93,Cochise,38968,77394,50.35,81.81,55,55,100,400,0,8034,228
2022-11-10T23:03:02.93,Coconino,43752,90829,48.17,78.15,76,76,100,920,0,10311,1000
2022-11-10T23:03:02.93,Gila,22583,33949,66.52,0,39,39,100,0,0,50,219
2022-11-10T23:03:02.93,Graham,10901,19487,55.94,0,22,22,100,0,0,16,102
2022-11-10T23:03:02.93,Greenlee,2487,4669,53.27,100,8,8,100,0,0,0,0
2022-11-10T23:03:02.93,La Paz,4739,11311,41.9,70.62,11,11,100,992,0,892,88
2022-11-10T23:03:02.93,Maricopa,1215718,2435397,49.92,77.45,935,935,100,317000,0,29000,7885
2022-11-10T23:03:02.93,Mohave,71954,146919,48.98,0,24,24,100,0,0,10600,800
2022-11-10T23:03:02.93,Navajo,34486,69040,49.95,86.37,14,14,100,1000,0,4000,443
2022-11-10T23:03:02.93,Pima,308593,639885,48.23,72.99,278,278,100,60000,0,51683,2520
2022-11-10T23:03:02.93,Pinal,124980,262694,47.58,0,109,109,100,0,0,16281,1688
2022-11-10T23:03:02.93,Santa Cruz,13155,29189,45.07,0,24,24,100,0,0,200,132
2022-11-10T23:03:02.93,Yavapai,113220,166052,68.18,90.09,49,49,100,1050,0,10800,608
2022-11-10T23:03:02.93,Yuma,37862,105133,36.01,80.49,46,46,100,200,0,8200,780
2022-11-11T12:27:43.523,State,2062991,4143929,49.83,0,1734,1734,100,381162,0,158567,17273
2022-11-11T12:27:43.523,Apache,19180,51981,36.9,0,44,44,100,0,0,8500,780
2022-11-11T12:27:43.523,Cochise,39381,77394,50.88,82.66,55,55,100,0,0,8034,228
2022-11-11T12:27:43.523,Coconino,43752,90829,48.17,78.15,76,76,100,920,0,10311,1000
2022-11-11T12:27:43.523,Gila,22583,33949,66.52,0,39,39,100,0,0,50,219
2022-11-11T12:27:43.523,Graham,10901,19487,55.94,0,22,22,100,0,0,16,102
2022-11-11T12:27:43.523,Greenlee,2487,4669,53.27,100,8,8,100,0,0,0,0
2022-11-11T12:27:43.523,La Paz,4739,11311,41.9,70.62,11,11,100,992,0,892,88
2022-11-11T12:27:43.523,Maricopa,1215718,2435397,49.92,77.45,935,935,100,317000,0,29000,7885
2022-11-11T12:27:43.523,Mohave,71954,146919,48.98,0,24,24,100,0,0,10600,800
2022-11-11T12:27:43.523,Navajo,34486,69040,49.95,86.37,14,14,100,1000,0,4000,443
2022-11-11T12:27:43.523,Pima,308593,639885,48.23,72.99,278,278,100,60000,0,51683,2520
2022-11-11T12:27:43.523,Pinal,124980,262694,47.58,0,109,109,100,0,0,16281,1688
2022-11-11T12:27:43.523,Santa Cruz,13155,29189,45.07,0,24,24,100,0,0,200,132
2022-11-11T12:27:43.523,Yavapai,113220,166052,68.18,90.09,49,49,100,1050,0,10800,608
2022-11-11T12:27:43.523,Yuma,37862,105133,36.01,80.49,46,46,100,200,0,8200,780
2022-11-11T14:00:15.117,State,2063870,4143929,49.92,0,1734,1734,100,380162,0,158567,17273
2022-11-11T14:00:15.117,Apache,19180,51981,36.9,0,44,44,100,0,0,8500,780
2022-11-11T14:00:15.117,Cochise,39381,77394,50.88,82.66,55,55,100,0,0,8034,228
2022-11-11T14:00:15.117,Coconino,43752,90829,48.17,78.15,76,76,100,920,0,10311,1000
2022-11-11T14:00:15.117,Gila,22583,33949,66.52,0,39,39,100,0,0,50,219
2022-11-11T14:00:15.117,Graham,10901,19487,55.94,0,22,22,100,0,0,16,102
2022-11-11T14:00:15.117,Greenlee,2487,4669,53.27,100,8,8,100,0,0,0,0
2022-11-11T14:00:15.117,La Paz,4739,11311,41.9,70.62,11,11,100,992,0,892,88
2022-11-11T14:00:15.117,Maricopa,1215718,2435397,49.92,77.45,935,935,100,317000,0,29000,7885
2022-11-11T14:00:15.117,Mohave,71954,146919,48.98,0,24,24,100,0,0,10600,800
2022-11-11T14:00:15.117,Navajo,35365,69040,51.22,88.84,14,14,100,0,0,4000,443
2022-11-11T14:00:15.117,Pima,308593,639885,48.23,72.99,278,278,100,60000,0,51683,2520
2022-11-11T14:00:15.117,Pinal,124980,262694,47.58,0,109,109,100,0,0,16281,1688
2022-11-11T14:00:15.117,Santa Cruz,13155,29189,45.07,0,24,24,100,0,0,200,132
2022-11-11T14:00:15.117,Yavapai,113220,166052,68.18,90.09,49,49,100,1050,0,10800,608
2022-11-11T14:00:15.117,Yuma,37862,105133,36.01,80.49,46,46,100,200,0,8200,780
2022-11-11T16:46:26.757,State,2071856,4143929,50.42,0,1734,1734,100,380238,0,150920,16819
2022-11-11T16:46:26.757,Apache,19180,51981,36.9,0,44,44,100,0,0,8500,780
2022-11-11T16:46:26.757,Cochise,39381,77394,50.88,82.66,55,55,100,0,0,8034,228
2022-11-11T16:46:26.757,Coconino,43752,90829,48.17,78.15,76,76,100,920,0,10311,1000
2022-11-11T16:46:26.757,Gila,22583,33949,66.52,0,39,39,100,0,0,50,219
2022-11-11T16:46:26.757,Graham,10901,19487,55.94,0,22,22,100,0,0,16,102
2022-11-11T16:46:26.757,Greenlee,2487,4669,53.27,100,8,8,100,0,0,0,0
2022-11-11T16:46:26.757,La Paz,4739,11311,41.9,70.62,11,11,100,992,0,892,88
2022-11-11T16:46:26.757,Maricopa,1215718,2435397,49.92,77.45,935,935,100,317000,0,29000,7885
2022-11-11T16:46:26.757,Mohave,71954,146919,48.98,0,24,24,100,0,0,10600,800
2022-11-11T16:46:26.757,Navajo,35365,69040,51.22,88.84,14,14,100,0,0,4000,443
2022-11-11T16:46:26.757,Pima,308593,639885,48.23,72.99,278,278,100,60000,0,51683,2520
2022-11-11T16:46:26.757,Pinal,124980,262694,47.58,0,109,109,100,0,0,16281,1688
2022-11-11T16:46:26.757,Santa Cruz,13155,29189,45.07,0,24,24,100,0,0,200,132
2022-11-11T16:46:26.757,Yavapai,113220,166052,68.18,90.09,49,49,100,1050,0,10800,608
2022-11-11T16:46:26.757,Yuma,45848,105133,43.61,97.54,46,46,100,276,0,553,326
2022-11-11T16:56:12.05,State,2071979,4143929,50.45,0,1734,1734,100,380238,0,150920,16605
2022-11-11T16:56:12.05,Apache,19180,51981,36.9,0,44,44,100,0,0,8500,780
2022-11-11T16:56:12.05,Cochise,39381,77394,50.88,82.66,55,55,100,0,0,8034,228
2022-11-11T16:56:12.05,Coconino,43752,90829,48.17,78.15,76,76,100,920,0,10311,1000
2022-11-11T16:56:12.05,Gila,22706,33949,66.88,99.76,39,39,100,0,0,50,5
2022-11-11T16:56:12.05,Graham,10901,19487,55.94,0,22,22,100,0,0,16,102
2022-11-11T16:56:12.05,Greenlee,2487,4669,53.27,100,8,8,100,0,0,0,0
2022-11-11T16:56:12.05,La Paz,4739,11311,41.9,70.62,11,11,100,992,0,892,88
2022-11-11T16:56:12.05,Maricopa,1215718,2435397,49.92,77.45,935,935,100,317000,0,29000,7885
2022-11-11T16:56:12.05,Mohave,71954,146919,48.98,0,24,24,100,0,0,10600,800
2022-11-11T16:56:12.05,Navajo,35365,69040,51.22,88.84,14,14,100,0,0,4000,443
2022-11-11T16:56:12.05,Pima,308593,639885,48.23,72.99,278,278,100,60000,0,51683,2520
2022-11-11T16:56:12.05,Pinal,124980,262694,47.58,0,109,109,100,0,0,16281,1688
2022-11-11T16:56:12.05,Santa Cruz,13155,29189,45.07,0,24,24,100,0,0,200,132
2022-11-11T16:56:12.05,Yavapai,113220,166052,68.18,90.09,49,49,100,1050,0,10800,608
2022-11-11T16:56:12.05,Yuma,45848,105133,43.61,97.54,46,46,100,276,0,553,326
2022-11-11T17:47:10.773,State,2072828,4143929,50.95,0,1734,1734,100,379246,0,150028,16517
2022-11-11T17:47:10.773,Apache,19180,51981,36.9,0,44,44,100,0,0,8500,780
2022-11-11T17:47:10.773,Cochise,39381,77394,50.88,82.66,55,55,100,0,0,8034,228
2022-11-11T17:47:10.773,Coconino,43752,90829,48.17,78.15,76,76,100,920,0,10311,1000
2022-11-11T17:47:10.773,Gila,22706,33949,66.88,99.76,39,39,100,0,0,50,5
2022-11-11T17:47:10.773,Graham,10901,19487,55.94,0,22,22,100,0,0,16,102
2022-11-11T17:47:10.773,Greenlee,2487,4669,53.27,100,8,8,100,0,0,0,0
2022-11-11T17:47:10.773,La Paz,5588,11311,49.4,100,11,11,100,0,0,0,0
2022-11-11T17:47:10.773,Maricopa,1215718,2435397,49.92,77.45,935,935,100,317000,0,29000,7885
2022-11-11T17:47:10.773,Mohave,71954,146919,48.98,0,24,24,100,0,0,10600,800
2022-11-11T17:47:10.773,Navajo,35365,69040,51.22,88.84,14,14,100,0,0,4000,443
2022-11-11T17:47:10.773,Pima,308593,639885,48.23,72.99,278,278,100,60000,0,51683,2520
2022-11-11T17:47:10.773,Pinal,124980,262694,47.58,0,109,109,100,0,0,16281,1688
2022-11-11T17:47:10.773,Santa Cruz,13155,29189,45.07,0,24,24,100,0,0,200,132
2022-11-11T17:47:10.773,Yavapai,113220,166052,68.18,90.09,49,49,100,1050,0,10800,608
2022-11-11T17:47:10.773,Yuma,45848,105133,43.61,97.54,46,46,100,276,0,553,326
2022-11-11T17:51:58.733,State,2082920,4143929,51.41,0,1734,1734,100,379246,0,139928,16517
2022-11-11T17:51:58.733,Apache,19180,51981,36.9,0,44,44,100,0,0,8500,780
2022-11-11T17:51:58.733,Cochise,39381,77394,50.88,82.66,55,55,100,0,0,8034,228
2022-11-11T17:51:58.733,Coconino,43752,90829,48.17,78.15,76,76,100,920,0,10311,1000
2022-11-11T17:51:58.733,Gila,22706,33949,66.88,99.76,39,39,100,0,0,50,5
2022-11-11T17:51:58.733,Graham,10901,19487,55.94,0,22,22,100,0,0,16,102
2022-11-11T17:51:58.733,Greenlee,2487,4669,53.27,100,8,8,100,0,0,0,0
2022-11-11T17:51:58.733,La Paz,5588,11311,49.4,100,11,11,100,0,0,0,0
2022-11-11T17:51:58.733,Maricopa,1215718,2435397,49.92,77.45,935,935,100,317000,0,29000,7885
2022-11-11T17:51:58.733,Mohave,82046,146919,55.84,0,24,24,100,0,0,500,800
2022-11-11T17:51:58.733,Navajo,35365,69040,51.22,88.84,14,14,100,0,0,4000,443
2022-11-11T17:51:58.733,Pima,308593,639885,48.23,72.99,278,278,100,60000,0,51683,2520
2022-11-11T17:51:58.733,Pinal,124980,262694,47.58,0,109,109,100,0,0,16281,1688
2022-11-11T17:51:58.733,Santa Cruz,13155,29189,45.07,0,24,24,100,0,0,200,132
2022-11-11T17:51:58.733,Yavapai,113220,166052,68.18,90.09,49,49,100,1050,0,10800,608
2022-11-11T17:51:58.733,Yuma,45848,105133,43.61,97.54,46,46,100,276,0,553,326
2022-11-11T18:08:14.817,State,2086862,4143929,51.7,0,1734,1734,100,378823,0,136328,16517
2022-11-11T18:08:14.817,Apache,19180,51981,36.9,0,44,44,100,0,0,8500,780
2022-11-11T18:08:14.817,Cochise,39381,77394,50.88,82.66,55,55,100,0,0,8034,228
2022-11-11T18:08:14.817,Coconino,47694,90829,52.51,85.32,76,76,100,497,0,6711,1000
2022-11-11T18:08:14.817,Gila,22706,33949,66.88,99.76,39,39,100,0,0,50,5
2022-11-11T18:08:14.817,Graham,10901,19487,55.94,0,22,22,100,0,0,16,102
2022-11-11T18:08:14.817,Greenlee,2487,4669,53.27,100,8,8,100,0,0,0,0
2022-11-11T18:08:14.817,La Paz,5588,11311,49.4,100,11,11,100,0,0,0,0
2022-11-11T18:08:14.817,Maricopa,1215718,2435397,49.92,77.45,935,935,100,317000,0,29000,7885
2022-11-11T18:08:14.817,Mohave,82046,146919,55.84,0,24,24,100,0,0,500,800
2022-11-11T18:08:14.817,Navajo,35365,69040,51.22,88.84,14,14,100,0,0,4000,443
2022-11-11T18:08:14.817,Pima,308593,639885,48.23,72.99,278,278,100,60000,0,51683,2520
2022-11-11T18:08:14.817,Pinal,124980,262694,47.58,0,109,109,100,0,0,16281,1688
2022-11-11T18:08:14.817,Santa Cruz,13155,29189,45.07,0,24,24,100,0,0,200,132
2022-11-11T18:08:14.817,Yavapai,113220,166052,68.18,90.09,49,49,100,1050,0,10800,608
2022-11-11T18:08:14.817,Yuma,45848,105133,43.61,97.54,46,46,100,276,0,553,326
2022-11-11T18:12:56.277,State,2086862,4143929,51.7,0,1734,1734,100,378823,0,136328,16517
2022-11-11T18:12:56.277,Apache,19180,51981,36.9,0,44,44,100,0,0,8500,780
2022-11-11T18:12:56.277,Cochise,39381,77394,50.88,82.66,55,55,100,0,0,8034,228
2022-11-11T18:12:56.277,Coconino,47694,90829,52.51,85.32,76,76,100,497,0,6711,1000
2022-11-11T18:12:56.277,Gila,22706,33949,66.88,99.76,39,39,100,0,0,50,5
2022-11-11T18:12:56.277,Graham,10901,19487,55.94,0,22,22,100,0,0,16,102
2022-11-11T18:12:56.277,Greenlee,2487,4669,53.27,100,8,8,100,0,0,0,0
2022-11-11T18:12:56.277,La Paz,5588,11311,49.4,100,11,11,100,0,0,0,0
2022-11-11T18:12:56.277,Maricopa,1215718,2435397,49.92,77.45,935,935,100,317000,0,29000,7885
2022-11-11T18:12:56.277,Mohave,82046,146919,55.84,0,24,24,100,0,0,500,800
2022-11-11T18:12:56.277,Navajo,35365,69040,51.22,88.84,14,14,100,0,0,4000,443
2022-11-11T18:12:56.277,Pima,308593,639885,48.23,72.99,278,278,100,60000,0,51683,2520
2022-11-11T18:12:56.277,Pinal,124980,262694,47.58,0,109,109,100,0,0,16281,1688
2022-11-11T18:12:56.277,Santa Cruz,13155,29189,45.07,0,24,24,100,0,0,200,132
2022-11-11T18:12:56.277,Yavapai,113220,166052,68.18,90.09,49,49,100,1050,0,10800,608
2022-11-11T18:12:56.277,Yuma,45848,105133,43.61,97.54,46,46,100,276,0,553,326
2022-11-11T18:23:14.77,State,2086862,4143929,51.7,0,1734,1734,100,378823,0,136328,16517
2022-11-11T18:23:14.77,Apache,19180,51981,36.9,0,44,44,100,0,0,8500,780
2022-11-11T18:23:14.77,Cochise,39381,77394,50.88,82.66,55,55,100,0,0,8034,228
2022-11-11T18:23:14.77,Coconino,47694,90829,52.51,85.32,76,76,100,497,0,6711,1000
2022-11-11T18:23:14.77,Gila,22706,33949,66.88,99.76,39,39,100,0,0,50,5
2022-11-11T18:23:14.77,Graham,10901,19487,55.94,0,22,22,100,0,0,16,102
2022-11-11T18:23:14.77,Greenlee,2487,4669,53.27,100,8,8,100,0,0,0,0
2022-11-11T18:23:14.77,La Paz,5588,11311,49.4,100,11,11,100,0,0,0,0
2022-11-11T18:23:14.77,Maricopa,1215718,2435397,49.92,77.45,935,935,100,317000,0,29000,7885
2022-11-11T18:23:14.77,Mohave,82046,146919,55.84,0,24,24,100,0,0,500,800
2022-11-11T18:23:14.77,Navajo,35365,69040,51.22,88.84,14,14,100,0,0,4000,443
2022-11-11T18:23:14.77,Pima,308593,639885,48.23,72.99,278,278,100,60000,0,51683,2520
2022-11-11T18:23:14.77,Pinal,124980,262694,47.58,0,109,109,100,0,0,16281,1688
2022-11-11T18:23:14.77,Santa Cruz,13155,29189,45.07,0,24,24,100,0,0,200,132
2022-11-11T18:23:14.77,Yavapai,113220,166052,68.18,90.09,49,49,100,1050,0,10800,608
2022-11-11T18:23:14.77,Yuma,45848,105133,43.61,97.54,46,46,100,276,0,553,326
2022-11-11T18:33:58.727,State,2111499,4143929,51.95,0,1734,1734,100,378583,0,93771,16517
